sportsbook,sport,league_info,game_date,game_time,game_participants,market,bet_selection_name,price,time_retrieved,suspended,line
DraftKings,Football,NFL,2024-10-22,00:15:00,BAL Ravens @ TB Buccaneers,Spread Alternate,BAL Ravens +5.5,−430,2024-10-21T01:58:48.60176Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,01:00:00,LA Chargers @ ARI Cardinals,Spread Alternate,LA Chargers +5.5,−258,2024-10-21T01:58:48.73178Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-21,00:22:44,NY Jets @ PIT Steelers,Spread Alternate,PIT Steelers -5.5,+400,2024-10-21T01:58:48.94277Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,00:15:00,BAL Ravens @ TB Buccaneers,Spread Alternate,TB Buccaneers -5.5,+324,2024-10-21T01:58:49.11377Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,01:00:00,LA Chargers @ ARI Cardinals,Spread Alternate,ARI Cardinals -5.5,+205,2024-10-21T01:58:49.24477Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,00:15:00,BAL Ravens @ TB Buccaneers,Spread Alternate,BAL Ravens +6,−510,2024-10-21T01:58:49.39976Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,01:00:00,LA Chargers @ ARI Cardinals,Spread Alternate,LA Chargers +6,−294,2024-10-21T01:58:49.54578Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,00:15:00,BAL Ravens @ TB Buccaneers,Spread Alternate,TB Buccaneers -6,+373,2024-10-21T01:58:49.68778Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,01:00:00,LA Chargers @ ARI Cardinals,Spread Alternate,ARI Cardinals -6,+232,2024-10-21T01:58:49.87977Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,00:15:00,BAL Ravens @ TB Buccaneers,Spread Alternate,BAL Ravens +6.5,−534,2024-10-21T01:58:50.03076Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,01:00:00,LA Chargers @ ARI Cardinals,Spread Alternate,LA Chargers +6.5,−311,2024-10-21T01:58:50.15978Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,00:15:00,BAL Ravens @ TB Buccaneers,Spread Alternate,TB Buccaneers -6.5,+387,2024-10-21T01:58:50.29876Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,01:00:00,LA Chargers @ ARI Cardinals,Spread Alternate,ARI Cardinals -6.5,+244,2024-10-21T01:58:50.43276Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,00:15:00,BAL Ravens @ TB Buccaneers,Spread Alternate,BAL Ravens +7,−690,2024-10-21T01:58:50.56177Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,01:00:00,LA Chargers @ ARI Cardinals,Spread Alternate,LA Chargers +7,−378,2024-10-21T01:58:50.69776Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,00:15:00,BAL Ravens @ TB Buccaneers,Spread Alternate,TB Buccaneers -7,+473,2024-10-21T01:58:50.84778Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,01:00:00,LA Chargers @ ARI Cardinals,Spread Alternate,ARI Cardinals -7,+290,2024-10-21T01:58:50.97677Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,00:15:00,BAL Ravens @ TB Buccaneers,Spread Alternate,BAL Ravens +7.5,−720,2024-10-21T01:58:51.18276Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,01:00:00,LA Chargers @ ARI Cardinals,Spread Alternate,LA Chargers +7.5,−403,2024-10-21T01:58:51.30678Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,00:15:00,BAL Ravens @ TB Buccaneers,Spread Alternate,TB Buccaneers -7.5,+489,2024-10-21T01:58:51.44376Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,01:00:00,LA Chargers @ ARI Cardinals,Spread Alternate,ARI Cardinals -7.5,+306,2024-10-21T01:58:51.57078Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,00:15:00,BAL Ravens @ TB Buccaneers,Spread Alternate,BAL Ravens +8,−830,2024-10-21T01:58:51.75676Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,01:00:00,LA Chargers @ ARI Cardinals,Spread Alternate,LA Chargers +8,−449,2024-10-21T01:58:51.89676Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,00:15:00,BAL Ravens @ TB Buccaneers,Spread Alternate,TB Buccaneers -8,+543,2024-10-21T01:58:52.02676Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,01:00:00,LA Chargers @ ARI Cardinals,Spread Alternate,ARI Cardinals -8,+335,2024-10-21T01:58:52.15478Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-21,00:22:44,NY Jets @ PIT Steelers,Spread Alternate,NY Jets +8.5,−1600,2024-10-21T01:58:52.29378Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,00:15:00,BAL Ravens @ TB Buccaneers,Spread Alternate,BAL Ravens +8.5,−850,2024-10-21T01:58:52.42177Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,01:00:00,LA Chargers @ ARI Cardinals,Spread Alternate,LA Chargers +8.5,−462,2024-10-21T01:58:52.55878Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-21,00:22:44,NY Jets @ PIT Steelers,Spread Alternate,PIT Steelers -8.5,+800,2024-10-21T01:58:52.69477Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,00:15:00,BAL Ravens @ TB Buccaneers,Spread Alternate,TB Buccaneers -8.5,+553,2024-10-21T01:58:52.81783Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,01:00:00,LA Chargers @ ARI Cardinals,Spread Alternate,ARI Cardinals -8.5,+344,2024-10-21T01:58:53.04976Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,00:15:00,BAL Ravens @ TB Buccaneers,Spread Alternate,BAL Ravens +9,−900,2024-10-21T01:58:53.18876Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,01:00:00,LA Chargers @ ARI Cardinals,Spread Alternate,LA Chargers +9,−490,2024-10-21T01:58:53.32277Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,00:15:00,BAL Ravens @ TB Buccaneers,Spread Alternate,TB Buccaneers -9,+580,2024-10-21T01:58:53.45878Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,01:00:00,LA Chargers @ ARI Cardinals,Spread Alternate,ARI Cardinals -9,+361,2024-10-21T01:58:53.60778Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,01:00:00,LA Chargers @ ARI Cardinals,Spread Alternate,LA Chargers +9.5,−498,2024-10-21T01:58:53.74278Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,01:00:00,LA Chargers @ ARI Cardinals,Spread Alternate,ARI Cardinals -9.5,+366,2024-10-21T01:58:53.89376Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,01:00:00,LA Chargers @ ARI Cardinals,Spread Alternate,LA Chargers +10,−596,2024-10-21T01:58:54.02276Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,01:00:00,LA Chargers @ ARI Cardinals,Spread Alternate,ARI Cardinals -10,+424,2024-10-21T01:58:54.15376Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,01:00:00,LA Chargers @ ARI Cardinals,Spread Alternate,LA Chargers +10.5,−620,2024-10-21T01:58:54.28976Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,01:00:00,LA Chargers @ ARI Cardinals,Spread Alternate,ARI Cardinals -10.5,+437,2024-10-21T01:58:54.44876Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,01:00:00,LA Chargers @ ARI Cardinals,Spread Alternate,LA Chargers +11,−700,2024-10-21T01:58:54.60576Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,01:00:00,LA Chargers @ ARI Cardinals,Spread Alternate,ARI Cardinals -11,+479,2024-10-21T01:58:54.86377Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,01:00:00,LA Chargers @ ARI Cardinals,Spread Alternate,LA Chargers +11.5,−710,2024-10-21T01:58:55.01976Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,01:00:00,LA Chargers @ ARI Cardinals,Spread Alternate,ARI Cardinals -11.5,+484,2024-10-21T01:58:55.15176Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,01:00:00,LA Chargers @ ARI Cardinals,Spread Alternate,LA Chargers +12,−780,2024-10-21T01:58:55.27676Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,01:00:00,LA Chargers @ ARI Cardinals,Spread Alternate,ARI Cardinals -12,+519,2024-10-21T01:58:55.40776Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,01:00:00,LA Chargers @ ARI Cardinals,Spread Alternate,LA Chargers +12.5,−790,2024-10-21T01:58:55.55976Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,01:00:00,LA Chargers @ ARI Cardinals,Spread Alternate,ARI Cardinals -12.5,+525,2024-10-21T01:58:55.68876Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,01:00:00,LA Chargers @ ARI Cardinals,Spread Alternate,LA Chargers +13,−890,2024-10-21T01:58:55.82877Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,01:00:00,LA Chargers @ ARI Cardinals,Spread Alternate,ARI Cardinals -13,+574,2024-10-21T01:58:55.97477Z,False,ALTERNATE
